genus	SRR12750669	SRR12750670	SRR12750671	SRR12750672	SRR12750673	SRR12750674	SRR12750675	SRR12750676	SRR12750677	SRR12750678	SRR12750679	SRR12750680	SRR12750681	SRR12750682	SRR12750683	SRR12750684	SRR12750685	SRR12750686	SRR12750687	SRR12750688	SRR12750689	SRR12750690	SRR12750691	SRR12750692	SRR12750693	SRR12750694	SRR12750695	SRR12750696	SRR12750697	SRR12750698	SRR12750699	SRR12750700	SRR12750701	SRR12750702	SRR12750703	SRR12750704	SRR12750705	SRR12750706	SRR12750707	SRR12750708	SRR12750709	SRR12750710	SRR12750711	SRR12750712	SRR12750713	SRR12750714	SRR12750715	SRR12750716	SRR12750717	SRR12750718	SRR12750719	SRR12750720	SRR12750721	SRR12750722	SRR12750723	SRR12750724	SRR12750725	SRR12750726	SRR12750727	SRR12750728	SRR12750729	SRR12750730	SRR12750731	SRR12750732	SRR12750733	SRR12750734	SRR12750735	SRR12750736	SRR12750737	SRR12750738	SRR12750739	SRR12750740	SRR12750741	SRR12750742	SRR12750743	SRR12750744	SRR12750745	SRR12750746	SRR12750747	SRR12750748	SRR12750749	SRR12750750	SRR12750751	SRR12750752	SRR12750753	SRR12750754	SRR12750755	SRR12750756	SRR12750757	SRR12750758	SRR12750759	SRR12750760	SRR12750761	SRR12750762	SRR12750763	SRR12750764	SRR12750765	SRR12750766	SRR12750767	SRR12750768
g__Alteraurantiacibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010154044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Altererythrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042845114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014243844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Alysiella	0	0	0	0	0.16445491	0	0	0	0.00076793119	0.00033042377	0	0	0	0	0.13881822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020870419	0	0	0	6.9454091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046107232	0.08503759	0	0	0	0	0.011414735	0	0	0	0	0	0	0.0037993678	0	0	0.0078299452	0	0.000546875	0	0	0	0	0	0	0	0
g__Aminipila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052139037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062760417	0	0	0	0	0	0	0	0
g__Ammoniphilus	0	0.0069836657	0	0.0029927789	0.00022645953	7.7051496e-05	0.0021403297	0	0.00079864844	0	0.014558023	0.0018369296	0.00057155299	0	0.0001440023	0	0	0	0	0	0.0040889211	0	0.0014965792	0	0	0	0	0.00018277777	0.0052126875	0	0.00071164729	6.5917405e-05	0	0.00031940378	0	0.00037142175	0.037816606	0.02704855	0.00079976303	0	0	0	0.00024809279	0.0014394514	0.00030688967	0.0054614061	0	0.0059933559	0	0.0004603769	0	0.0014431022	0.00031234915	0.0035884614	0.0015447613	0.013210592	0.00092548588	0.02436752	0	0.0011921846	0	0	0	0	0	0	0	0	0	0	0	0.004026625	0.0083141742	0.00039520485	0	0.00010619093	0	0	0.038510611	0.0018159806	0.00095152372	0.010758277	0.0037549678	0.0017129605	0.0008996375	0.00073554136	0.0030969637	0	0.00095219425	0.0041179712	0	0.00140625	0.0041821561	0.0016962266	0.012013291	0.020814802	0.0013191339	0.0027177643	0.059355173	0.0037889455
g__Amphiplicatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Anaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.00087093789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Anaerobutyricum	0.00038547715	0.0013358018	0.00031386225	0.0031026056	0	0	0.00043151808	0	0.00052219321	0	0.00018328446	0.0049719562	0.00043546895	0.011523783	0.00033600538	0.0024962179	0	0	0	0.000251495	0.00082813592	0	0.0022805017	0.0016913621	0	0	0.0043618861	0.00041124997	0.004475043	0	0	0	0.0020803408	0.00013308491	0	0	0.0035757822	0.0024165202	0	0	0	0.015620489	0.0022328351	0.0029574184	0	0.0033430425	9.0426815e-05	0	0.002745162	0	0.0040865452	0.000442241	0	0	0.00036780031	0.0033175922	0.00070036769	0.0010989274	0	0.00017661994	0	0.00074223306	0.00019671099	0	0	0.00023762087	0.0011965221	0	0	0	0.0031746032	0.0045196812	0.0048120622	0	0.0066768309	0	0.0038606064	0.00023620001	0	0	0.00090009001	0.0021048802	0.00060298753	0.00031623887	0.00031751912	0	0.00022349223	0.015406162	0	0.00031899777	0.001449489	0.000703125	0.0010387054	0.00017855017	0	0.00065231572	0	0.00054904329	0.0026673572	0.00069122654
g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0.00068042023	0	0	0	0	0	0.0017184067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015505799	0	0	0.0012908778	0	0	0	0	0	0	0	0	0	0	0	0	0.00032988454	0	0	0.00055137313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022960857	0.00032734198	0	0.00050406215	0	0	0	0
g__Anaeroglobus	0	0	0	0	0	0	0	0	0	0	0.0015186426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019769357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031189628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300144	0	0	0	0	0	0	0.012971637	0	0	0	0	0	0.0069891736	0	0	0.00063046402	0	0	0	0.0016819882	0	0	0	0	0	0	0	0	0	0
g__Anaerolinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021051067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095226759	0	0	0	0	0	0
g__Anaerostipes	0.0002168309	0.00084366432	0	0.0021416216	0	0	0.00013808579	0.00019366084	0.00052219321	0.0010738772	0.00031420193	0.0028656102	0	0.016761867	0	0.0030761473	0	0	0.0041410784	0	0.0010869284	8.6028906e-05	0.0021379704	0.0045500024	0	0	0.0071946053	9.1388883e-05	0.0055569216	0	0	0	0.0026251919	0.00013308491	0.00096953505	0.0017244581	0.0068264933	0	0.00041469194	0.00044699872	0.017971795	0.0085176416	0.0013645103	0.0022769505	0	0.0021183636	0	0.0047946847	0.0070939335	0.00079798662	0	0.00020948258	0.00022716302	0.00018521091	0.0009562808	0.0038256919	0.00010005253	0.0026278698	0	0.00037531736	0.009682371	0.0012936062	0.00025572429	0	0	0	0.006993007	8.6908659e-05	0.0052365211	0	0.00047619048	0.0052592653	0.0027803026	0	0.00047316124	0	0.0019560406	0	0.0022913683	0	0	0.001922977	0.00060298753	0.00039529858	0	0.0001260928	0	0.0053124698	0.00047609712	0	0.0007370283	0.00065104167	0.00079269626	0.0038983454	0.0013916106	0	0	0.00024706948	0.00051793345	0.0024064924
g__Anaerovorax	0.00081913894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Anoxybacillus	0	0.0059525204	0	0	0.0025137008	0	0.0015879865	0	0.0026109661	0	0.051398199	0.0033064733	0.0020140439	0	0.0017040273	0	0	0.00021051524	0	0.0057564411	0.0041665588	0.00045882083	0.019645572	0	0.00081642174	0	0	0	0.045438898	0	0.00064387136	0	0.00386349	0.00098482832	0.008682725	0.0031570849	0.19325477	0.1155536	0	0	0	0	0.018265831	0.022036693	0.12287863	0.0095657355	0	0	0.0063057186	0.0062918176	0.0045623758	0.009426716	0.026578073	0.059475853	0.10033592	0.081535059	0.014007354	0.096036695	0.00023991603	0.038061596	0.037666785	0	0.00072783067	0	0	0	0	0.00026072598	0.024690636	0.00019339153	0	0.0069301778	0	0.00074649805	0	0.00039821599	0.0068718793	0.0023383801	0.033745606	0.045745417	0.00097724058	0.0051192765	0	0.0037158067	0.0060857831	0.0012188971	0.047731554	0	0.0063012855	0.019458864	0.0030955189	0.0011458333	0.028072381	0.0012498512	0.16676607	0.021674672	0.0045365336	0.028934581	0.04467176	0.0096259696
g__Aquabacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020410544	0	0	0	0	0	0	0	0.00091634058	0	0	0	0	0	0	0	0	0	0	0.0004710932	0	0	0	0.0028083154	0	0	0	0	0	0	0	0	0	0	0	0	0.0026862676	0	0.00015736879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022349223	0	0	0	0	0	0	0	0	0	0	0.0010706344	0	0
g__Aquimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010401704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Arachnia	0	0	0.0059285092	0	0	0	0	0	0	0	0.00068077084	0	0	0	0	0	0	0.00023682964	0	0	0	0	0.00040383884	0	0.0001457896	0	0	0	0.0030981067	0	0	0	0.00059438308	0	0.00010772612	0.00079590375	0	0.0033227153	0	0	0	0	0.00024809279	0	0	0	0	0	0.0043759513	0	0.0042824754	0.00030258595	0	0	7.3560062e-05	0	0.00065034143	0	0	0.00077271222	0	0	0	0	0	0	0	0	0	0	0.00095238095	0	0	0	0	0	0	0	0	0	0	0.0032482719	0.0047142661	0.0033732146	0	0.00010507734	0	0	0	0.00023199838	0	0	0.00057402143	0.0008629925	0.0024708188	0	0	0.00016471299	0	0.00020480786
g__Arcobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029094803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054048489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Arcticibacter	0	0	0	0	0	0	0	0	0	0	0	0.00066129467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044698445	0	0	0	0.00093356918	0	0.00060135578	0	0	0	0	0	0	0
g__Arenimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9671099e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Arthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031656972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Asteroleplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013319698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014021164	0	0	0	0	0	0	0	0	0	0	0	0.0014800603	0	0	0	0.00035120207	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Asticcacaulis	0	0	0	0	0	0	0	0	0	0	0	0.0015430209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019778014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aurantisolimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024765962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aureimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024551174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Auricoccus-Abyssicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9013298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010507734	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Azohydromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027392007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022349223	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Azospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013769769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041178247	0	0
g__Bacillus	0	0	0	0	9.0583813e-05	0	0.0062483818	0	0.00018430349	0	0.0027492669	0	0.0025855969	0	0.00081601306	0	0	0	0	0.00013971944	0.0020444605	0	0.0094070696	0	0	0.00018027357	0	0	0.0042045734	0	0.00047443153	0	0.00061914904	0.00037263774	0.0036842332	0	0	0	0.00017772512	0	0	0	0.003318241	0	0.0032530305	0.0029458493	0	0.0023630946	0.0027995216	0.006813578	0.0029949338	0.00037241347	0.00088025669	0.00071769227	0.0042910036	0.011895511	0.0017259061	0.0034640101	0.00020992653	0.043051109	0	0.00084826636	0.00013769769	0	0	0	0.010103964	0	0	0	0	0	0	0	0	7.9643198e-05	0.0033201215	0	0.020179664	0.0017871555	0.0079207921	0.038277636	0.010634507	0.0017129605	0.00023813934	0.00014710827	0.0098655854	0	0.0058811998	0.085955398	0	0	0.0031161163	0.0015474348	0.099627957	0.001452885	0.0055982755	0.0028824773	0.0069403082	0.00038401475
g__Bacteriovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076774481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057523215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bacteroides	0.008239574	0.011553514	0.0030688753	0.054666264	0.0013814031	0.00069346346	0.0025200656	0.00022593764	0.0020887728	0.014070545	0.00057603687	0.013029954	0.0066681182	0.11865506	0.0033360534	0.011169945	0	0	0.030255226	0.0058402727	0.0039854041	0.0014051388	0.016723679	0.024179332	0.00052484255	0.0013069833	0.10152666	0.0016449999	0.051733464	0.0061138569	0	0.00023071092	0.019639408	0.0020495076	0.0026931529	0.012203857	0.052905323	0.035396529	0.010011848	0.0027458493	0.11242886	0.045966391	0.0072877256	0.011123034	0.011017339	0.01800609	0.00090426815	0.056817014	0.026908023	0.0067828863	0.03185266	0.0023974117	0.0024420024	0.00043987591	0.002402962	0.022177058	0.0016508667	0.0058768724	0.00011995801	0.0019207418	0.03329791	0.0058530379	0.00053111968	0	0	0.0011149902	0.026376665	0.0079666271	0.05344762	0.00013813681	0.0083862434	0.019283973	0.025022724	0.00039520485	0.02810052	0.027264522	0.024965255	0.0015116801	0.044317146	0.0008071025	0.013372766	0.029780157	0.011785665	0.0046908765	0.001428836	0.0025218561	0.0015644456	0.097773592	0.011678382	0.0062349564	0.017983491	0.0029947917	0.0096490269	0.0091060588	0.025077391	0.013164917	0.00022521798	0.0038707552	0.017324874	0.017895087
g__Barrientosiimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010525762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086680866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bergeriella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037659155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bergeyella	0	0.0024841227	0.0014995641	0	0.00036233525	0.0010530371	0	0.00029049125	0.0017508831	0.0021752898	2.6183494e-05	0.0012736045	0.010043003	0	0.00093601498	0	0.0002228164	0	0.0010141416	0.00081037277	0.0063921741	0.028418215	0	0	0.00011663168	0.00096897041	0	0.00031986109	0.0041799852	0	0.001050527	9.8876108e-05	0.002600426	7.9850945e-05	0	0.0011142652	0	0	0.00082938389	0	0	0.0073338338	0	0	0	0	0.003888353	0	0.002446184	9.2075379e-05	0	2.3275842e-05	0.00019876764	0	9.8080082e-05	0	0.0013507091	0	0	0.00013246495	0	4.2413318e-05	0.0011212527	9.1069152e-05	0.00011004732	0.0012246614	0.0038554601	0.0021147774	0	0.00063542933	0	0	0.0016307544	0.00065867475	0	0	0.00072064652	0	0	8.6475268e-05	0.00023145172	0.0022607973	0	0.00039529858	0	0	0.00041505699	0	0.0017643599	0.00023199838	0	0	0	0	0.00025560194	0.00038545929	0.00016086998	0.00032942598	0.0053606112	0.00074242851
g__Berryella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081642174	0.00074362846	0	0	0	0.00047592898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020948258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050071154	0	0.00035726295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bifidobacterium	0.0080709278	0.014881301	0.0022319093	0.082315148	0.0010417138	0.0011300886	0.003555709	0.001161965	0.0030410075	0.012335821	0.0072004608	0.0089397242	0.0063687333	0.09136714	0.0038880622	0.018507312	0	0.00036840166	0.022987211	0.0069021405	0.0043994721	0.00086028906	0.015417142	0.019295822	0.00023326335	0.0025238299	0.086636083	0.0010281249	0.043348906	0	0.00016943983	0.20029004	0.020654812	0.0017567208	0.0050200371	0.016634388	0.049085738	0.027844903	0.016587678	0.0011813538	0.16300782	0.046601605	0.0060472617	0.0089507708	0.0049102348	0.010260824	0.00072341452	0.024932361	0.03500761	0.0061690504	0.049346433	0.0052370645	0.0020444672	0.0018289577	0.0062771253	0.072568593	0.0026263788	0.0086958599	0.019283251	0.0029363064	0.051924666	0.0051532181	0.0010425683	0.0027927873	0.00030263013	0.0039847192	0.036533808	0.00037660419	0.067489688	0.0019615427	0.0049470899	0.015339524	0.0082072395	0.0010758354	0.03285842	0.0001592864	0.019405981	0.0062120604	0.024788439	0.0011818287	0.01440144	0.028091056	0.010004111	0.003425921	0.00071441801	0.0010507734	0.0016921554	0.063991114	0.0041448455	0.0034799756	0.022798742	0.0069791667	0.006177564	0.042673491	0.021214961	0.010733559	0.0011904379	0.0036236857	0.01486469	0.012979698
g__Bilophila	0.0023128629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047592898	0	0	0	0	0	0.0029183137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001260928	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Blautia	0.002770617	0.0069367955	0.0022319093	0.047966832	0.00052085692	0.00028252215	0.0012255113	0.00022593764	0.0026109661	0.014015475	0.00070695434	0.011290994	0.0061782157	0.058167669	0.00093601498	0.01301059	0	0.00018420083	0.017691138	0.00201196	0.00072461893	0.00063087864	0.013968073	0.010291105	0.00034989503	0.00099150461	0.03785315	0.0010509721	0.014703713	0	0.00037276763	0	0.0053494477	0.0018099548	0.003468781	0.010134508	0.052173913	0.041245606	0.0086196682	0.0018199234	0.034794067	0.025755038	0.0043416238	0.0023816378	0.012060764	0.015027142	0.00060284543	0.029932532	0.012611437	0.0030384875	0.034931564	0.003095687	0.00093704745	0.000763995	0.0033592428	0.023402475	0.0023512344	0.0031056643	0	0.00079478971	0.022405243	0.0060438978	0.00088519946	0	0	0.001279497	0.022973224	0	0.053330603	0	0.0034920635	0.011203331	0.019569053	0.0001756466	0.031044635	0.0002389296	0.0071549905	0.00059050004	0.023460487	0.00046120143	0.0031631735	0.019177797	0.0087433192	0.0033205081	0.00092609743	0.00035726295	0.00092589636	0.055153096	0.0077855883	0.0032189775	0.012676887	0.001640625	0.0033074568	0.0094929175	0.011928091	0.0034098322	0.00016086998	0.0034040684	0.006241098	0.0044289701
g__Blvii28_wastewater-sludge_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052800845	0	0	0	0	0	0	0	0.0078629799	0	0.0044028458	0.00099150461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002672039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Bosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062077727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043001505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Brachybacterium	0	0	0	0.0066445183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036230946	0	0	0	0	0	0.0029580607	0	0	0	0	0	0.0018326812	0	0.00060326626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036692759	0	0	0	0.00051111679	0	0	0	0	0.0013856041	0	0.00011038746	0.0046345495	0	0	0	0	0.00056663437	0	0	0	0	0	0.00035609609	0	0	0	0	0	0	0.0049472725	0	0	0	0	0.00063247773	0	0	0.00038312953	0	0.00086817711	0	0	0	0	0	0	0.00074126786	0	0	0	0
g__Bradyrhizobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028961765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Brevibacillus	0	0	0	0	0.00036233525	0.00017978682	0.00055234314	0	0	0	0.00010473398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025131943	0.0044258667	0	0	0	0	5.3233963e-05	0.0010988064	0	0	0	0	0	5.6074242e-05	0	0.0024189047	0.0062812426	0.037409851	0.022706209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0096257865	0	0	0	0	0	0	0	0.00014484776	0.02431033	0	0	0	0	0	0	0	0	0	0.0030725166	0.0078115992	0.0012344092	0.022556	0.030999041	0.00021082591	0	0.00031523201	0	0	0	0.0009279935	0	0	0	0	0.037374684	0.0035877365	0	0.0075767974	0.0018386637	0
g__Brevibacterium	0	0	0	0	0	0	0	0	0	0.00057824159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018836389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011926058	0	0	0	0	0	0	0	0	0	7.8684397e-05	0	0	0	0	0	0	0	0.00018518519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012770984	0	0.00095219425	0	0	0	0	0	0	0	0	0	0.0039103975	0
