genus	SRR18595688	SRR18595689	SRR18595690	SRR18595691	SRR18595692	SRR18595693	SRR18595694	SRR18595695	SRR18595696	SRR18595697	SRR18595698	SRR18595699	SRR18595700	SRR18595701	SRR18595702	SRR18595703	SRR18595704	SRR18595705	SRR18595706	SRR18595707	SRR18595708	SRR18595709	SRR18595710	SRR18595711	SRR18595712	SRR18595713	SRR18595714	SRR18595715	SRR18595716	SRR18595717	SRR18595718	SRR18595719	SRR18595720	SRR18595721	SRR18595722	SRR18595723	SRR18595724	SRR18595725	SRR18595726	SRR18595727	SRR18595728	SRR18595729	SRR18595730	SRR18595731	SRR18595732	SRR18595733	SRR18595734	SRR18595735	SRR18595736	SRR18595737	SRR18595738	SRR18595739	SRR18595740	SRR18595741	SRR18595742	SRR18595743	SRR18595744	SRR18595745	SRR18595746	SRR18595747	SRR18595748	SRR18595749	SRR18595750	SRR18595751	SRR18595752	SRR18595753	SRR18595754	SRR18595755	SRR18595756	SRR18595757	SRR18595758	SRR18595759	SRR18595760	SRR18595761	SRR18595762	SRR18595763	SRR18595764	SRR18595765	SRR18595766	SRR18595767	SRR18595768	SRR18595769	SRR18595770	SRR18595771	SRR18595772	SRR18595773	SRR18595774	SRR18595775	SRR18595776	SRR18595777	SRR18595778	SRR18595779	SRR18595780	SRR18595781	SRR18595782	SRR18595783	SRR18595784	SRR18595785	SRR18595786	SRR18595787	SRR18595788	SRR18595789	SRR18595790	SRR18595791	SRR18595792	SRR18595793	SRR18595794	SRR18595795	SRR18595796	SRR18595797	SRR18595798	SRR18595799	SRR18595800	SRR18595801	SRR18595802	SRR18595803	SRR18595804	SRR18595805	SRR18595806	SRR18595807	SRR18595808	SRR18595809	SRR18595810	SRR18595811	SRR18595812	SRR18595813	SRR18595814	SRR18595815	SRR18595816	SRR18595817	SRR18595818	SRR18595819	SRR18595820	SRR18595821	SRR18595822	SRR18595823	SRR18595824	SRR18595825	SRR18595826	SRR18595827	SRR18595828	SRR18595829	SRR18595830	SRR18595831	SRR18595832	SRR18595833	SRR18595834	SRR18595835	SRR18595836	SRR18595837	SRR18595838	SRR18595839	SRR18595840	SRR18595841	SRR18595842	SRR18595843	SRR18595844	SRR18595845	SRR18595846	SRR18595847	SRR18595848	SRR18595849
g__Streptobacillus	0	0	0	0	0	0	0	0	0	0	0.0024206795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040064103	0	0	0.001470408	0	0	0	0	0.0060938452	0	0	0	0	0.01104695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036414838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Streptococcus	0.10497935	0.1098542	0.15995829	0.11183408	0.028884026	0.33125939	0.11492734	0.1238347	0.31738213	0.041807828	0.017204115	0.086602517	0.24367089	0.1285305	0.17798165	0.13059072	0.10117989	0.18492717	0.13790113	0.025740435	0.0038593929	0.029022403	0.015427583	0.0014682748	0.087788779	0.80504854	0	0.01946472	0.012325613	0.0057936833	0.0532604	0.16	0.00615442	0.041788021	0.28636571	0.018300654	0.057142857	0.0018028846	0	0.10678028	0.28783237	0.037650602	0.14617389	0.098265094	0.0042148199	0.020312817	0.086149453	0.0022378517	0.057291667	0.02672347	0.026864173	0.02576473	0.066710197	0.055435198	0.13311383	0.14353137	0.15702923	0.15165877	0.12471279	0.38016829	0.15769125	0.020235499	0.11213005	0.016846708	0.028219971	0	0.10663908	0.45435356	0.32718121	0.15398389	0.36842105	0.096849866	0.48425988	0.023968623	0.16882457	0.27243487	0.032327366	0.20291568	0.17775016	0.44191617	0.022112211	0.16864206	0.10263809	0.13891692	0.040047114	0.13255361	0.03929222	0.15457023	0.42513756	0.24013921	0.29065135	0.24407827	0.047796863	0.08557076	0.14529332	0.43070207	0.17241379	0.0022008253	0.16996912	0.022572244	0.0024760018	0.22233132	0.21591805	0.033089815	0.2032967	0.29768941	0.12726485	0.12138808	0.049523889	0.05231656	0.092348029	0.13355642	0.05890538	0.032413121	0.029593521	0.0060606061	0.14938929	0.14168872	0.3903147	0.46060877	0.066993464	0.10957519	0.504336	0.066105769	0.00395189	0.27993394	0.20679682	0.076992651	0.02673147	0	0.014408834	0.044158879	0.2621078	0.13304028	0.13045423	0.07301935	0.0022042616	0.12141729	0.015262651	0.0098567975	0.010300224	0.00093407021	0.10246732	0.039790044	0.0042079208	0.024078803	0.044116389	0.43584596	0.20222513	0.10527431	0.067234848	0.028993337	0.36620499	0	0.086126629	0.076136364	0.0067748945	0.0034308415	0.078252788	0.09076331	0.12098726	0.021454869
g__Sutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036939314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__TM7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016373312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022206801	0	0	0	0	0	0	0.0025106703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003220213	0	0.007733952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010989011	0	0	0	0	0	0	0	0	0.010912634	0	0	0	0	0	0	0	0	0	0	0	0	0.0024790827	0	0	0	0	0	0	0	0.0012138248	0	0	0	0	0	0	0	0.001467813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040089801	0	0
g__TM7x	0.00091785223	0	0	0	0	0	0	0.0051481842	0	0.0028832985	0	0	0	0	0.003058104	0.0050632911	0.0017779214	0	0	0	0	0.0053462322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018952855	0	0	0	0.021418372	0	0	0	0	0	0	0	0	0	0.0020421324	0	0	0.0005077615	0.0021172788	0	0	0	0	0	0.0086514952	0	0	0	0	0	0	0	0.030464585	0	0	0.019306541	0	0	0	0	0	0.0026908846	0	0.013767057	0.010148322	0	0	0	0	0	0	0.031352849	0	0	0.0031034483	0	0	0.00049609327	0	0	0	0.014181349	0	0	0	0	0	0	0.0028646339	0	0	0	0.0010747323	0	0	0.0014433486	0.0041246563	0	0.0042211329	0.0047201618	0.015813637	0	0	0	0.0086767896	0	0	0	0	0.0039719626	0	0.006100296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033240997	0	0	0	0	0	0	0	0.0016131634	0
g__Tannerella	0.0008031207	0.0070387129	0.016892596	0.012606751	0	0.006436387	0	0.0059830249	0	0.038996612	0.0008645284	0.0037009623	0	0	0.018348624	0	0.0080814611	0	0.010407632	0.0080081352	0	0.0050916497	0	0	0	0.0010679612	0	0.0097323601	0	0	0.00043184108	0	0.0011189855	0.00025326073	0.0063839489	0.050980392	0	0	0.0095285858	0.00072516316	0	0	0.12591803	0.0019430951	0	0	0.092812946	0.029624893	0.0016514228	0.0038729667	0.0086618127	0.0014370766	0.0033735989	0	0.0051740357	0	0.00053740327	0	0.0031912178	0.0051501523	0.0015649452	0.00078499782	0	0.032921811	0.002170767	0	0.0052661275	0	0.058724832	0	0	0.0097184987	0	0.0052295177	0.0079969535	0.0009649405	0.045421995	0	0	0	0.0095709571	0	0.0038472108	0.0040363269	0.0035335689	0.0051169591	0.0031225605	0.0024770869	0	0	0.00055591587	0	0.01120239	0.0036376234	0	0	0.025862069	0.0086657497	0.0026376737	0.0052709909	0	0.012203675	0.0047281324	0.0055252011	0	0	0.00064967877	0	0	0.083130126	0.002476209	0	0.0069573284	0.012731406	0	0	0.0059505168	0.0505172	0.0087839902	0	0.0040849673	0.014329063	0.009352151	0	0.0012027491	0	0.0029955583	0	0.0085054678	0.074947746	0	0.027102804	0	0.0080739212	0.00083051172	0	0	0.0045136538	0.00059272431	0.0029136445	0	0.00381412	0.0051722933	0.0011852354	0.0023927393	0	0	0	0	0.0046600297	0.035984848	0	0.012465374	0.094170404	0.0009310987	0	0.0089479739	0	0	0.007055805	0	0
g__Tepidimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022855401	0	0	0	0	0	0	0	0	0	0	0.00076317952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Thiomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061992437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Treponema	0	0.03280543	0.0028154327	0	0	0	0	0.0009739808	0	0.042240323	0.0013832454	0.07549963	0.0073839662	0	0.003058104	0.0025316456	0.015193147	0.043065231	0.0039028621	0.029871616	0.74861792	0.077138493	0.14323713	0.46376508	0	0	0.45929339	0.0486618	0	0.00076907301	0	0	0.050354345	0.11536026	0.0009119927	0	0	0.22045272	0.0055165496	0	0	0	0.009357972	0.0027758501	0.21237254	0.074954296	0.013326987	0.31681586	0.0035569106	0.033049316	0	0.00041059331	0	0.016057092	0	0.2276513	0.039230439	0	0.0019147307	0.022268969	0.00055233361	0.0096816398	0	0	0.02568741	0	0.012036863	0	0	0	0	0.0021782842	0.0026791695	0.026438117	0.0054582381	0	0.14066496	0	0	0	0	0	0.017037648	0.0040363269	0.035597435	0.0070662768	0.0013010669	0.011890017	0.0046336519	0	0.0040767164	0	0.0082150859	0.012471852	0.032060027	0	0	0.005043558	0.00083633556	0	0	0.027072521	0	0.010620664	0	0	0.0062080416	0	0	0.054090002	0.0017964653	0	0.015306122	0.032737902	0.043104441	0	0	0.013310881	0.063626642	0	0.011029412	0.047201618	0.0079918381	0	0.074054983	0	0.00092965603	0	0.052247874	0.070319498	0.0049824939	0.0015186916	0	0.014802189	0.00185268	0.12583668	0	0.0090273076	0.27672816	0	0	0.40585351	0.078632837	0.039790044	0.05660066	0.011431351	0.079332478	0.0043803614	0	0.1073925	0.038825758	0.26616243	0	0	0.1185599	0.017045455	0.099961652	0.27789816	0	0.0067350866	0	0.0039355084
g__Tsuneonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068212824	0	0	0	0	0	0	0.004348436	0	0	0	0	0	0	0	0	0	0.00099800399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__UCG-002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063041765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Variovorax	0	0	0	0	0	0	0	0	0	0.00086498955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Veillonella	0.045204222	0.081950729	0.095516163	0.23261488	0.001750547	0.022956447	0.11096433	0.03659385	0	0.0098032149	0.0034581136	0	0.029535865	0.01760131	0.028746177	0.062658228	0.071601746	0	0.016912402	0	0.0049024721	0.015784114	0	0	0.021782178	0.023980583	0	0	0	0.0037940935	0.0074852454	0	0	0	0.033971728	0.010457516	0	0	0	0.025562001	0.065678226	0.010391566	0.02061123	0.05537821	0	0.0010156409	0.033793432	0	0.0081300813	0.023108701	0.0013808687	0.0026688565	0.015126782	0.0054798012	0.0089369708	0	0.054707653	0	0.0076589226	0.090454084	0.12666851	0.0030091583	0	0.0034722222	0.0052460203	0	0.0099680271	0.011609499	0.10402685	0.044762757	0.18037281	0	0.033712882	0.0098779779	0.092028434	0.034255388	0	0.054373522	0.075512741	0.10359281	0.026732673	0.0071114121	0.11225611	0.025899765	0	0.055555556	0.040333073	0.061679465	0	0.052204176	0.026035393	0.1334964	0	0.091979906	0.036152797	0.10403783	0.2062069	0.0037597432	0.083054555	0.076150316	0.0012570471	0.025248983	0.058313633	0.13598134	0.020879121	0	0.0031040208	0.20724457	0.015343673	0	0.0389396	0.080720911	0	0.016563819	0.0067938433	0	0.16786721	0.083072729	0.18690804	0.040734109	0.028050109	0.0092717465	0.039789152	0.11538462	0.0013745704	0.25846408	0.13046173	0.10457886	0	0	0	0.010747664	0.063234111	0.062617745	0.00095828276	0	0	0.014895058	0.0059272431	0.0033475916	0.033615458	0	0.0020269798	0	0.0015676568	0.088775386	0.00085579803	0.048640263	0	0.0021181953	0	0.0018008284	0.060387812	0	0.009310987	0	0	0	0	0.015875561	0.032585901	0
g__Vibrionimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031778314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096732588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017803426	0	0	0	0	0.00054056302	0	0.00053408429	0	0	0	0.0022262311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Vulcaniibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027094623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__W5053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048488767	0	0	0.058916995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043507818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059994894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010168507	0	0	0.030179028	0	0	0	0.030363036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0093103448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033678133	0	0	0.0031318083	0	0	0	0.021649485	0	0	0	0.02308627	0.071215288	0	0	0	0	0	0	0	0	0	0	0	0.0024130147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Wolinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018879733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011605977	0	0	0	0	0.00090448625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082440231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090938616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014088892	0	0	0	0	0.00051347882	0	0	0	0	0	0	0	0	0	0	0.027807873	0	0	0	0
g__Xanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044700305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Xylanibacter	0	0.005404726	0	0	0	0	0	0	0	0.00064874216	0	0	0	0	0	0	0.0038791013	0.027865738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040521717	0	0	0	0	0	0	0	0	0	0	0.0023113528	0	0	0	0	0	0	0	0.0021765154	0	0	0.003053859	0	0	0.0011488384	0	0	0	0	0	0	0	0.0020688358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002640264	0	0	0	0	0	0	0	0	0	0.00074122116	0.0036045314	0.0089619119	0	0	0	0	0.0025676295	0.00038600103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011692108	0	0	0	0	0.001756798	0	0	0.0016857721	0.0028906649	0	0	0	0	0	0	0	0	0	0	0.00035884094	0	0	0	0	0	0	0	0.0038919592	0	0	0	0	0	0.0011863479	0	0	0	0.0012605799	0	0	0.0017070143	0	0	0	0	0	0	0
g__Yersinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053740327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__[Eubacterium]_brachy_group	0	0.0076671694	0	0	0	0	0	0.00083484068	0	0.0089382253	0	0	0.015822785	0	0	0.00042194093	0.0071116858	0	0	0	0	0	0	0	0	0	0	0	0	0.00041017227	0	0	0	0	0	0	0	0	0	0	0	0	0.034707415	0	0.0021753909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011488384	0	0	0.00052333188	0	0	0	0	0	0	0	0	0.0049342105	0	0	0.001162115	0	0	0.024347826	0	0	0	0	0	0	0	0.0039261877	0	0	0	0	0	0.0011118317	0	0.0067214339	0	0	0	0	0	0.0012223366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012341669	0	0	0	0	0.0021387107	0	0.00095315904	0.019049225	0	0	0.0036082474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066287879	0	0.0030470914	0	0	0	0	0	0	0	0	0
g__[Eubacterium]_saphenum_group	0	0.0032679739	0	0	0	0	0	0	0	0.0015858142	0	0	0	0.00081866558	0	0	0.00080814611	0	0	0.0097241642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056694287	0	0	0	0	0.0028211397	0	0	0	0	0	0.028131279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0079804921	0	0	0	0	0	0	0	0	0.00053467767	0	0	0.01028321	0	0	0.002233677	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075572349	0	0	0	0	0	0	0	0	0.00045628764	0	0	0.0023674242	0	0	0	0	0	0	0	0	0.0014432328	0	0
g__[Eubacterium]_sulci_group	0.0050481872	0	0.0096976017	0	0	0.0015018236	0	0.007374426	0	0.00086498955	0	0	0	0	0.0085626911	0.024050633	0	0.002849905	0	0.0010804627	0	0.0038187373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031969309	0	0	0	0	0	0.0010194979	0	0	0	0	0	0.0010880604	0	0	0	0	0.0032561505	0	0.0016926838	0.0073878628	0	0.0089525515	0	0	0.0029024336	0	0.010281797	0	0	0	0	0	0	0	0.00096180269	0	0.0010469834	0.0067007797	0.0067655477	0	0	0	0.00037061058	0	0	0.01021999	0	0	0	0	0	0	0	0	0	0.0022100804	0	0	0	0	0	0.0093105742	0.0046125461	0	0	0.00084443001	0.0043373124	0	0	0.0022452089	0	0	0.0083061002	0.0091031693	0	0	0.008419244	0	0	0	0	0.00089578979	0	0	0.0030571199	0.0051134834	0.00025554207	0	0	0	0.0022968067	0	0	0	0.00055916684	0	0.000330033	0	0.00081300813	0	0	0	0	0	0	0	0	0	0	0	0.00092936803	0.0040089801	0.0037102759	0
g__[Eubacterium]_ventriosum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036939314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__[Eubacterium]_yurii_group	0	0	0.0086548488	0	0	0	0	0.007374426	0	0	0	0	0	0	0	0	0.0027476968	0	0	0.0064192195	0	0	0.036973002	0	0	0	0	0	0	0	0	0	0	0	0.0031919745	0	0	0	0.056168506	0	0.00183801	0	0	0	0.0055744392	0.010562665	0	0.0030903666	0	0	0.0012553352	0.0012317799	0	0	0	0	0	0	0	0.0011605977	0	0.00074138683	0	0	0.0018089725	0	0	0	0	0	0	0	0	0.22356188	0.0024117796	0	0	0	0	0	0	0	0	0	0.064651224	0.0028021442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022452089	0	0.029991047	0.0055827887	0	0	0	0	0	0	0	0	0.065094058	0	0.0028037383	0	0.0012559433	0.0042803296	0.021053913	0	0.0015797788	0	0	0	0	0.001467813	0	0.012788779	0	0.0017115961	0	0.028795812	0	0.0080492424	0	0	0	0	0	0	0	0	0.0017639513	0.0058073883	0
