	Taxon	genus
abac4897dfbb098671e97687a2adaf628957b319	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
863f711a26a9274773a0dc4f6f39bcfd56e3df42	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
1113916f585517b9b4ba7c9ef54a555679214710	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
45e8693363c6986979702c64351a778fd5bc7f81	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
757844c0823e0c0560fd3914304d32a74ad05cf4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
74ed8e92eb75cce4ee39774ae132de3d95fad3ce	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	Unclassified
12c873901978b129a78b35b9955ae1ad81e21595	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
0ba03b6bfa12595a40f56f4530d4c64af64ad828	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0257f973363619ed45c6f8917920d45642e8cbef	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	g__Granulicatella
a38e4d4e13f2d21c1c89e0147bd78bb0946360dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	g__Coprococcus
f1ce20a693a9e6e25bf74dfc9486406688ecdc0c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
9db248ce26d8949104137bdfb86008cdde7067ce	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	Unclassified
d54ad0fd350481be942b86d04744c5254e8a38a9	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
55cb46abb9b6772735eb2c746b09d9aeea2d8501	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
4ea15732cde5b88715d959ce9080890dd48774e7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
291b2157b26f0b6ccebb412948518681d7c4f042	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
3d07f4bba0460bd49c175e0f6be1a4a945e603aa	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	Unclassified
159b67acdfa81bb127e964e72b114a19c6a5350b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
046ef5cbf853e4c2b3be5a41fcc3e6eebc4bfd7d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
2c3db2f446f68adc302f43cf8539c12312fbbc35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
a0a608837985c9bf32a6c2c37499d676b0b2db4f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	g__Streptococcus
af42d32d6ffd2d4158ce60bc383df1dfecf2783f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
5e392cb9f9994680a8b0674bc2b07e799aa9a132	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
02a4f917d8fbf3f0a33e61b0e9e337baccfe4d0c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
a01410e1649c5fd9e1978044ff4125c5f0d5de80	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
110d65a99729326058b0ce10802deb3c22a04fc2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
3498a7c57b6d921559aca1918e95a9ed60cbb8a7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	g__Granulicatella
3b9967a377ab284b6bfcc2fc7f76406a295c052f	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
61f08970411565f086dfb66dd37d21fe323f421d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
9833c39d96f922fdf5234bbec009435232ec1754	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
c530e719598c33d26fd6c82afe3754febfe8b20a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	g__Granulicatella
6f81236daae67de7a1bee009be0e0eeffb253de1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
5b6d03eee7b6c12aebaa44040aa9c8a053ee8ee0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
3d81f63bc0795e99a4440e96c85f94c6c752b78d	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0813e5670453ce712f225e1eb1364858c3a9bd83	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
29223ff03fdc9ee14da17438b9820d25deedc19e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
87833be37f8ec9d16133f9e87da97fdc79fc300a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
099993ad3d132c01325e3a6f4c8dbd0779433d11	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
b665374e6c2defbee3cb8de6b1fd24f89ea68cd5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	g__Oribacterium
3461ae45af241d25883e6bd65163230b505fd45d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
db248404daffb3946cc9efc5e7ffbd469e03b68e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0803110c1953c871343f8337fd7b4d1145ea133b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
3ca35f4bca8595f3dbdb11d7e9cbb4d2e3814bc2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
9a4e36ff4c893b768109208832c7503cdd3ab32c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	Unclassified
1943e7157d0b35a89462cc6c9d1ba221627a8830	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0ccbd170792377adbeef1695de9125fcb5f41fe6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0f2142cdea67b9ec7380fd01ca866c80218a24ae	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
97be0dab713f3dc8f9194ef8f231a9fc3c81024d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
650b65cd6ea71fbaca05f59dace0046e8828756d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
77a85c2f813aa26d39069d99f6fa6cfd32b484ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	g__Catonella
21199968569d01ed54bb55a41d415f4ab420a6cd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
1366c9edb80490d943dd5189e97f5e71020bac6f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
c26f251e001389dca1afb08f7509fc96b05544d8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
2351e24befcdfb8a564db8ba7b87b24e11fed392	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
7171b2f6918a3705ad7e38fd49489b87fbfc71b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
6cde120961c94ac1b9e1e64d90aabedc47636602	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
44471756bd53c0884fa42b6cd1417e57c33fc1ee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	Unclassified
8f6069d09931464f660218afdbc133540c2c1800	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	Unclassified
0a348a528053fa0a409c5a44b98b1e68e767e318	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	g__Turicibacter
b4e520b5aa325732b607f6f393efc9c78111c2be	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
d7e020b2287041de97cd91bbb02abb9708d80e88	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
84f1d34fd6451967acb198498168245b854fb86d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
0940cf2d1ecb71aca794125529f81a1c8a64a0b3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	Unclassified
aa9e693fc79e8af19f47bc0b3ca3549603d3bc1e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	Unclassified
3e4acabc9ddd154943dd8c41a14ab35906752602	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
2b73053fb56a3be20153bad2fdf46e14d7d15baa	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0348823bcee60bb97062fd8e321a985b71a1451e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
2ac13b3732d790ec2043e686c69320536523618b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
c7fd154cbcb0bfa287599651a19ff67f2d823f02	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
7d2c71d28cfda895293e196b25e8c1858cba4684	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	Unclassified
4edc91303387049eca10d41b8fc4117b409d6da8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
d83ef7394c9bbd8bd46fe8ab790c85d1da388cbc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
4fe61e6a410ef00a14834d56cd063525f1b5b8c0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
5c9811f54f815f30b0337541fac66afa879448f9	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
49f037c932f56beb35a484fb7db921b3ceb61bc5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	g__[Prevotella]
0e4718f5d638438becc24c5614be33e321859d9b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava	g__Neisseria
2d602d607a50d36bab46d9272281f233966dd254	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
3132dc8e8c3b4adf8623a94a6427b842d801c18b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
26fcb215ce443356402bf4ceecee9fdd5fd8c273	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
28fb80ae298caa5a5fd66f3fbfcbb87dd00ebbad	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
941708f3efcff350bc387984a19373463e7b9804	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	g__Streptococcus
27d9f3425ea12254040164d2148f12ea05af865e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
17a276bbb8b10f0f9c9c95a961913a9ff80e1591	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	g__Neisseria
53776f8b5e55dfa2099eec321d01df67c04ddfd8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
126ca3afddc00be2ee48f224427a21185837f569	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
55df07fa2a889e449dcb07fff4296a4c3fda8e10	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	g__Granulicatella
9da0a3a8d70159a9c09bff971d202ca4a14dd219	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
3593c51353b0795ace3f5e2e90dd81998ba46c7e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
0ee7865b1578a46d3a479f1a31aa6a4bf2b1d90f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea	g__Neisseria
07eb985f61e84d6fa7f02c78a17f2716cb36075c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
8ba34f0d59c365c9b92b037c0614ef97179310df	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
54012bec93f1ee6984632c588adc3bab2e2d76aa	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
5bd3d34ad0bd47912328b5a36fa54b678bc9e4da	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
48e514fb68eaa54157f2301e8ad148803b3481f4	k__Bacteria; p__Firmicutes; c__Bacilli	Unclassified
97f559b223a8710fcfee08c1fdb4b4c9209127a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
17a5eeeeff59f62aacbbceca624b310b4e487a4e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
2fc83539a7334d20685f2645dccf5b291a50fdb6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0613d4ae8b95498c69c6ff3198ee23103085a0cb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
c6d94f4296e11156101337ccbffe79f0307abd03	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
8d57f8031698cb92da7c963d72ef327dac601c02	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
0da9c7ac62eb53bed7451ccca80b8ea2cf2201c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	g__Veillonella
2bfdf178b7933936e940aef7a55cb273f24f335c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
5ae875c494d66997ba38abb9b22c770e2d820e64	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
550f06d31e8a3f3c2aff1af4d57675d23f9cf97c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
a2ce0b3e03a73ff877a26ca71bff7cd88b4cd78e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
cf0574a71b14a47995ad1ca3cbaf1cd228d3b2f7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella; s__	g__Eikenella
0e47e09264ad324be566a6e57493258157e40556	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
0bcf146607448acc0903c5163cce2d4a84c5fdfa	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
e826879a79cc1cb9992fb8315f1bc66f4d05135d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
83a6b11fae415fb707fe7691c99d5a7b6609a931	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
aecfeb6b0582486fc1a703e43709bc67f4a17b13	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
4a8ed78fd23ebc869f9547ea768dae59e3403d22	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	g__Capnocytophaga
96cc06574a74a4d2246671827368756403b56904	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
17e7ab83b000771e5f541498096622b493bde84a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
587783ccfba1bff951795c349994a199818a44e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
2086c419896d5b9df946d6c58ab33869b56d4531	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
291de5b46e0537ed64524449e0e76d70e0665a59	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
2a01cc575c35db68f6af224fb26897d00dd1a9af	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
4ecb967a5b0a75b1bf48809348dbc881b5d8667a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__	g__Granulicatella
638867717c7502866fb6d62d7954ed34812ce9e6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
54ca46bcb621ffa12c3d26921bc096387bdf7af6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
17da9c8a75a43bb0a5b103b91febbe40342aba63	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__	Unclassified
28b783f18c6d991bd2e649d8d9852ecdb3cb16bf	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
ca7605522eee8990c5613e848234d60b53cc6a7f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	g__Haemophilus
ac91340a69f9206d97c2a109d9abbc4516af4ae6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
27621010d4711bf42095b693333c5b1eadf66b0c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
4bab3d52be35fe932fc301a92c51f2b460cff8c0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
4415b9aa57db1717353740dcd053dcf220f639ab	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
c22dc9784376fb36ee6b5084fb4dbae0a21eb260	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
8135672e12abf0670846d4fca1273666a5f6d6e1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
610c05acabe90b33b745bed42cf2d96f3607c900	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
d764d869b5e8aab05f10ff7942b38e5ad4e5dc31	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	g__Neisseria
59ee50ad69c85b154ce85949fd2ee6f936ebfafa	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
909efb2f731649fbc26001e3effcbfb860eb2c76	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
142845973a514521da98ef7cbb96abe89376d59b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	g__Porphyromonas
226e3cc50b1e6a58f3b6924392233190a553a003	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
08af793c43428c1ece4eb7f4f28f97155bf5db39	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
